Total Topk Error Scores,Ground Values,,,,,
0.577975952,0,,,,,
,,,,,,
0.054910846,0,,,,,
,,,,,,
-0.017422212,0,,,,,
,,,,,,
-0.196872167,1,,,,,
,,,,,,
-0.236875628,0,,,,,
,,,,,,
-0.086743652,0,,,,,
,,,,,,
0.186864503,0,,,,,
,,,,,,
0.277587168,1,,,,,
,,,,,,
0.279582574,0,,,,,
,,,,,,
0.243101842,0,,,,,
,,,,,,
0.373348343,0,,,,,
,,,,,,
0.42590143,0,,,,,
,,,,,,
0.277060615,1,,,,,
,,,,,,
0.234865991,1,,,,,
,,,,,,
0.585414004,0,,,,,
,,,,,,
1.004181909,0,,,,,
,,,,,,
1.037385098,0,,,,,
,,,,,,
0.724662762,0,,,,,
,,,,,,
0.443848234,0,,,,,
,,,,,,
0.039099082,0,,,,,
,,,,,,
-0.160628202,0,,,,,
,,,,,,
-0.217629763,0,,,,,
,,,,,,
-0.268134621,1,,,,,
,,,,,,
0.071440618,1,,,,,
,,,,,,
0.529343869,0,,,,,
,,,,,,
0.827582682,0,,,,,
,,,,,,
1.023245509,0,,,,,
,,,,,,
0.911694247,0,,,,,
,,,,,,
0.674971566,1,,,,,
,,,,,,
0.380974706,0,,,,,
,,,,,,
0.417064189,0,,,,,
,,,,,,
0.556146307,1,,,,,
,,,,,,
0.699619028,0,,,,,
,,,,,,
0.640166186,0,,,,,
,,,,,,
0.515589025,0,,,,,
,,,,,,
0.349700905,1,,,,,
,,,,,,
0.49697397,0,,,,,
,,,,,,
0.65462081,1,,,,,
,,,,,,
0.898276538,0,,,,,
,,,,,,
1.142350999,1,,,,,
,,,,,,
1.246595355,0,,,,,
,,,,,,
1.374859253,0,,,,,
,,,,,,
1.210879556,0,,,,,
,,,,,,
0.930128679,1,,,,,
,,,,,,
0.605511919,1,,,,,
,,,,,,
0.580086243,0,,,,,
,,,,,,
0.544360017,0,,,,,
,,,,,,
0.550585738,0,,,,,
,,,,,,
0.57475784,0,,,,,
,,,,,,
0.255237426,1,,,,,
,,,,,,
0.042949983,0,,,,,
,,,,,,
-0.217629739,1,,,,,
,,,,,,
0.038324938,0,,,,,
,,,,,,
0.465048886,0,,,,,
,,,,,,
0.739882596,0,,,,,
,,,,,,
0.812856011,0,,,,,
,,,,,,
0.574822488,0,,,,,
,,,,,,
0.14809854,0,,,,,
,,,,,,
-0.126735169,0,,,,,
,,,,,,
-0.19446737,1,,,,,
,,,,,,
0.02339183,1,,,,,
,,,,,,
0.098909398,0,,,,,
,,,,,,
0.765035503,0,,,,,
,,,,,,
1.134843694,0,,,,,
,,,,,,
1.153582173,0,,,,,
,,,,,,
0.746240385,0,,,,,
,,,,,,
0.160419434,1,,,,,
,,,,,,
-0.034024328,0,,,,,
,,,,,,
0.050964466,0,,,,,
,,,,,,
0.232274971,0,,,,,
,,,,,,
0.299002981,1,,,,,
,,,,,,
0.199771178,1,,,,,
,,,,,,
0.414425733,0,,,,,
,,,,,,
0.584061528,1,,,,,
,,,,,,
0.875696849,0,,,,,
,,,,,,
0.946158908,0,,,,,
,,,,,,
0.802061299,0,,,,,
,,,,,,
0.524339606,1,,,,,
,,,,,,
0.464648375,1,,,,,
,,,,,,
0.483553416,0,,,,,
,,,,,,
0.728977705,1,,,,,
,,,,,,
0.729420562,0,,,,,
,,,,,,
0.611148794,1,,,,,
,,,,,,
0.939975179,1,,,,,
,,,,,,
1.600732216,0,,,,,
,,,,,,
2.406555762,0,,,,,
,,,,,,
2.591288871,1,,,,,
,,,,,,
2.193967394,0,,,,,
,,,,,,
1.415780155,0,,,,,
,,,,,,
0.918043257,1,,,,,
,,,,,,
1.212070393,0,,,,,
,,,,,,
1.061463556,0,,,,,
,,,,,,
0.834466828,0,,,,,
,,,,,,
0.620827586,1,,,,,
,,,,,,
0.4880105,1,,,,,
,,,,,,
0.475239694,0,,,,,
,,,,,,
1.032910113,1,,,,,
,,,,,,
1.614906898,1,,,,,
,,,,,,
2.025762835,1,,,,,
,,,,,,
3.212999574,0,,,,,
,,,,,,
3.518183635,0,,,,,
,,,,,,
3.151182482,0,,,,,
,,,,,,
2.941772384,0,,,,,
,,,,,,
1.458031342,0,,,,,
,,,,,,
0.600506166,0,,,,,
,,,,,,
-0.087309979,0,,,,,
,,,,,,
-0.211489163,1,,,,,
,,,,,,
-0.018747589,0,,,,,
,,,,,,
0.331939701,0,,,,,
,,,,,,
0.556146387,0,,,,,
,,,,,,
0.619648529,0,,,,,
,,,,,,
0.426728139,1,,,,,
,,,,,,
0.329096715,1,,,,,
,,,,,,
0.736188342,1,,,,,
,,,,,,
1.663311347,0,,,,,
,,,,,,
2.134389885,1,,,,,
,,,,,,
1.975128424,0,,,,,
,,,,,,
1.589067868,0,,,,,
,,,,,,
0.834434838,0,,,,,
,,,,,,
0.452250667,1,,,,,
,,,,,,
0.263183401,0,,,,,
,,,,,,
0.170366684,0,,,,,
,,,,,,
0.115424077,0,,,,,
,,,,,,
0.10725805,0,,,,,
,,,,,,
-0.046545257,0,,,,,
,,,,,,
-0.183782921,1,,,,,
,,,,,,
-0.103123467,0,,,,,
,,,,,,
0.133166865,1,,,,,
,,,,,,
0.396554395,0,,,,,
,,,,,,
0.549527923,0,,,,,
,,,,,,
0.437364066,1,,,,,
,,,,,,
0.489291388,0,,,,,
,,,,,,
0.350996449,1,,,,,
,,,,,,
0.505004665,1,,,,,
,,,,,,
0.828842349,0,,,,,
,,,,,,
1.086519405,1,,,,,
,,,,,,
1.037315302,1,,,,,
,,,,,,
0.904932377,0,,,,,
,,,,,,
0.686348795,0,,,,,
,,,,,,
0.739145825,1,,,,,
,,,,,,
0.856138114,1,,,,,
,,,,,,
0.690121723,0,,,,,
,,,,,,
0.777967828,0,,,,,
,,,,,,
0.804639911,0,,,,,
,,,,,,
0.645399761,1,,,,,
,,,,,,
0.513484762,0,,,,,
,,,,,,
0.280322004,0,,,,,
,,,,,,
0.290541213,0,,,,,
,,,,,,
0.353123697,0,,,,,
,,,,,,
0.117506004,0,,,,,
,,,,,,
-0.059371649,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,1,,,,,
,,,,,,
-0.13615309,0,,,,,
,,,,,,
0.045319814,0,,,,,
,,,,,,
0.232274868,0,,,,,
,,,,,,
0.302365492,0,,,,,
,,,,,,
0.060703413,1,,,,,
,,,,,,
-0.111569816,0,,,,,
,,,,,,
-0.0492819,1,,,,,
,,,,,,
0.687364168,1,,,,,
,,,,,,
1.099486294,0,,,,,
,,,,,,
1.198053276,0,,,,,
,,,,,,
1.07600085,0,,,,,
,,,,,,
0.882459479,1,,,,,
,,,,,,
0.734610932,0,,,,,
,,,,,,
0.498316575,0,,,,,
,,,,,,
0.695050088,0,,,,,
,,,,,,
0.718280855,1,,,,,
,,,,,,
0.59729396,0,,,,,
,,,,,,
0.396001396,0,,,,,
,,,,,,
0.271299378,1,,,,,
,,,,,,
0.570383715,0,,,,,
,,,,,,
0.728859811,1,,,,,
,,,,,,
1.023535184,0,,,,,
,,,,,,
1.341946756,1,,,,,
,,,,,,
1.325928163,0,,,,,
,,,,,,
1.193744156,0,,,,,
,,,,,,
0.875608052,0,,,,,
,,,,,,
0.562469253,0,,,,,
,,,,,,
0.237088535,0,,,,,
,,,,,,
-0.008358933,0,,,,,
,,,,,,
-0.196971447,0,,,,,
,,,,,,
-0.236920841,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.269182863,1,,,,,
,,,,,,
-0.126187622,0,,,,,
,,,,,,
0.060998769,0,,,,,
,,,,,,
0.185583351,1,,,,,
,,,,,,
0.222966173,1,,,,,
,,,,,,
0.646145553,0,,,,,
,,,,,,
1.128953063,0,,,,,
,,,,,,
1.424386784,1,,,,,
,,,,,,
1.571931968,0,,,,,
,,,,,,
1.244882394,1,,,,,
,,,,,,
1.011852803,0,,,,,
,,,,,,
1.035890682,0,,,,,
,,,,,,
0.919366274,0,,,,,
,,,,,,
0.80769734,0,,,,,
,,,,,,
0.312104082,0,,,,,
,,,,,,
0.020265112,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,1,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.208857551,1,,,,,
,,,,,,
0.450429181,0,,,,,
,,,,,,
0.583754688,0,,,,,
,,,,,,
0.773902319,1,,,,,
,,,,,,
0.968256491,1,,,,,
,,,,,,
0.631749426,0,,,,,
,,,,,,
1.307104918,1,,,,,
,,,,,,
1.271006561,0,,,,,
,,,,,,
1.252941378,0,,,,,
,,,,,,
0.968069289,1,,,,,
,,,,,,
0.722751225,0,,,,,
,,,,,,
0.546313768,1,,,,,
,,,,,,
0.396505132,0,,,,,
,,,,,,
0.451010344,0,,,,,
,,,,,,
0.661113644,0,,,,,
,,,,,,
0.64576311,1,,,,,
,,,,,,
0.378304472,0,,,,,
,,,,,,
1.081794993,1,,,,,
,,,,,,
1.544880937,0,,,,,
,,,,,,
1.692319821,1,,,,,
,,,,,,
1.261426542,1,,,,,
,,,,,,
1.001315761,1,,,,,
,,,,,,
1.031200604,0,,,,,
,,,,,,
1.436549074,0,,,,,
,,,,,,
1.659393594,1,,,,,
,,,,,,
1.713468667,1,,,,,
,,,,,,
1.135578551,0,,,,,
,,,,,,
1.127604492,0,,,,,
,,,,,,
0.849139825,1,,,,,
,,,,,,
0.89603233,0,,,,,
,,,,,,
0.73143739,1,,,,,
,,,,,,
0.791051764,1,,,,,
,,,,,,
1.258230222,1,,,,,
,,,,,,
2.048682546,0,,,,,
,,,,,,
2.673567275,0,,,,,
,,,,,,
2.653001374,0,,,,,
,,,,,,
2.29900801,1,,,,,
,,,,,,
1.133785719,1,,,,,
,,,,,,
0.516944319,0,,,,,
,,,,,,
0.138589485,0,,,,,
,,,,,,
0.112692536,0,,,,,
,,,,,,
0.1359586,0,,,,,
,,,,,,
0.009696227,0,,,,,
,,,,,,
-0.144702762,1,,,,,
,,,,,,
-0.036914325,0,,,,,
,,,,,,
0.248980956,0,,,,,
,,,,,,
0.44870824,0,,,,,
,,,,,,
0.50151683,0,,,,,
,,,,,,
0.324994363,1,,,,,
,,,,,,
0.320431206,1,,,,,
,,,,,,
0.504989938,1,,,,,
,,,,,,
1.013960084,1,,,,,
,,,,,,
1.541040523,1,,,,,
,,,,,,
2.156686613,0,,,,,
,,,,,,
2.257870297,0,,,,,
,,,,,,
1.644694002,0,,,,,
,,,,,,
1.158932561,0,,,,,
,,,,,,
0.378343637,0,,,,,
,,,,,,
-0.053541787,0,,,,,
,,,,,,
-0.205571612,1,,,,,
,,,,,,
0.3113531,1,,,,,
,,,,,,
1.13612227,0,,,,,
,,,,,,
1.856340516,0,,,,,
,,,,,,
2.014635055,0,,,,,
,,,,,,
1.47012688,0,,,,,
,,,,,,
0.976409895,0,,,,,
,,,,,,
0.111822788,0,,,,,
,,,,,,
-0.170080696,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.269182863,1,,,,,
,,,,,,
-0.126187622,1,,,,,
,,,,,,
-0.116527402,0,,,,,
,,,,,,
0.219930172,0,,,,,
,,,,,,
0.315037116,0,,,,,
,,,,,,
0.334525717,0,,,,,
,,,,,,
0.137599104,1,,,,,
,,,,,,
-0.162901717,0,,,,,
,,,,,,
-0.100125194,0,,,,,
,,,,,,
0.116773129,1,,,,,
,,,,,,
0.299785863,1,,,,,
,,,,,,
0.509719565,0,,,,,
,,,,,,
1.097799321,0,,,,,
,,,,,,
1.276542326,0,,,,,
,,,,,,
1.056441732,0,,,,,
,,,,,,
0.767871824,1,,,,,
,,,,,,
0.216679874,0,,,,,
,,,,,,
-0.126735169,0,,,,,
,,,,,,
-0.144686706,0,,,,,
,,,,,,
-0.087604294,0,,,,,
,,,,,,
-0.164929263,0,,,,,
,,,,,,
-0.266055465,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,1,,,,,
,,,,,,
0.010417852,1,,,,,
,,,,,,
0.278154003,0,,,,,
,,,,,,
0.570336016,1,,,,,
,,,,,,
0.654775786,1,,,,,
,,,,,,
0.49898481,0,,,,,
,,,,,,
0.568888838,0,,,,,
,,,,,,
0.661435014,0,,,,,
,,,,,,
0.591100701,0,,,,,
,,,,,,
0.391169205,0,,,,,
,,,,,,
0.074545965,0,,,,,
,,,,,,
-0.150297798,0,,,,,
,,,,,,
-0.211489131,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,1,,,,,
,,,,,,
-0.103389735,1,,,,,
,,,,,,
0.256043206,0,,,,,
,,,,,,
0.643616692,0,,,,,
,,,,,,
0.692363889,0,,,,,
,,,,,,
0.583218229,1,,,,,
,,,,,,
0.439924454,1,,,,,
,,,,,,
0.227754343,0,,,,,
,,,,,,
0.574715844,0,,,,,
,,,,,,
0.645605305,0,,,,,
,,,,,,
0.671997923,0,,,,,
,,,,,,
0.40369003,1,,,,,
,,,,,,
0.200774028,1,,,,,
,,,,,,
0.19118119,0,,,,,
,,,,,,
0.482796663,0,,,,,
,,,,,,
0.703874236,0,,,,,
,,,,,,
0.766059729,0,,,,,
,,,,,,
0.518429553,0,,,,,
,,,,,,
0.143518509,1,,,,,
,,,,,,
0.008600283,0,,,,,
,,,,,,
0.137836971,0,,,,,
,,,,,,
0.18987709,0,,,,,
,,,,,,
0.229758997,0,,,,,
,,,,,,
0.124323226,0,,,,,
,,,,,,
-0.072864289,0,,,,,
,,,,,,
-0.197095368,0,,,,,
,,,,,,
-0.236977275,0,,,,,
,,,,,,
-0.27180347,1,,,,,
,,,,,,
-0.075206807,0,,,,,
,,,,,,
0.199198271,0,,,,,
,,,,,,
0.373348343,0,,,,,
,,,,,,
0.42590143,0,,,,,
,,,,,,
0.277060615,0,,,,,
,,,,,,
0.002655537,0,,,,,
,,,,,,
-0.171494535,0,,,,,
,,,,,,
-0.224047622,1,,,,,
,,,,,,
0.037836038,1,,,,,
,,,,,,
0.797165029,0,,,,,
,,,,,,
1.508536986,0,,,,,
,,,,,,
1.655854103,0,,,,,
,,,,,,
1.316397367,1,,,,,
,,,,,,
1.017416955,1,,,,,
,,,,,,
0.748113161,0,,,,,
,,,,,,
1.103637335,1,,,,,
,,,,,,
1.646089761,1,,,,,
,,,,,,
1.755911632,0,,,,,
,,,,,,
1.712161293,0,,,,,
,,,,,,
1.494578875,0,,,,,
,,,,,,
1.095453823,0,,,,,
,,,,,,
0.732194055,0,,,,,
,,,,,,
0.206728712,0,,,,,
,,,,,,
-0.126735113,0,,,,,
,,,,,,
-0.199708576,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.268134621,1,,,,,
,,,,,,
-0.066829918,0,,,,,
,,,,,,
0.183067176,1,,,,,
,,,,,,
0.421900506,0,,,,,
,,,,,,
0.753726962,0,,,,,
,,,,,,
0.928667149,0,,,,,
,,,,,,
0.867057876,0,,,,,
,,,,,,
0.288680596,0,,,,,
,,,,,,
0.096567823,0,,,,,
,,,,,,
-0.160628134,0,,,,,
,,,,,,
-0.217629691,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,1,,,,,
,,,,,,
-0.063255414,0,,,,,
,,,,,,
0.162867073,0,,,,,
,,,,,,
0.403562672,0,,,,,
,,,,,,
0.485281377,0,,,,,
,,,,,,
0.183763693,0,,,,,
,,,,,,
-0.007871577,1,,,,,
,,,,,,
-0.053111544,1,,,,,
,,,,,,
0.373299852,0,,,,,
,,,,,,
1.103099119,0,,,,,
,,,,,,
1.318954364,1,,,,,
,,,,,,
1.652437989,0,,,,,
,,,,,,
1.487931003,1,,,,,
,,,,,,
1.32394333,0,,,,,
,,,,,,
1.012981387,0,,,,,
,,,,,,
0.815131615,0,,,,,
,,,,,,
0.606281945,0,,,,,
,,,,,,
0.350917682,1,,,,,
,,,,,,
0.044807899,1,,,,,
,,,,,,
0.033743078,1,,,,,
,,,,,,
0.323085639,1,,,,,
,,,,,,
0.723514362,0,,,,,
,,,,,,
0.786828524,0,,,,,
,,,,,,
0.574494563,1,,,,,
,,,,,,
0.405585888,0,,,,,
,,,,,,
0.440586514,1,,,,,
,,,,,,
0.341311082,0,,,,,
,,,,,,
0.143286475,0,,,,,
,,,,,,
0.141005677,1,,,,,
,,,,,,
0.23796625,0,,,,,
,,,,,,
0.291355377,0,,,,,
,,,,,,
0.505324247,0,,,,,
,,,,,,
0.383913868,0,,,,,
,,,,,,
0.331285528,1,,,,,
,,,,,,
0.289809076,0,,,,,
,,,,,,
0.723057802,0,,,,,
,,,,,,
1.096249297,0,,,,,
,,,,,,
1.219299527,1,,,,,
,,,,,,
1.190117925,1,,,,,
,,,,,,
0.888722483,0,,,,,
,,,,,,
1.055313807,0,,,,,
,,,,,,
1.116656709,1,,,,,
,,,,,,
1.030911639,1,,,,,
,,,,,,
1.239714877,1,,,,,
,,,,,,
2.235253723,1,,,,,
,,,,,,
3.252987256,0,,,,,
,,,,,,
3.280523865,0,,,,,
,,,,,,
2.987475752,0,,,,,
,,,,,,
2.155675704,0,,,,,
,,,,,,
1.022833523,0,,,,,
,,,,,,
0.217017713,0,,,,,
,,,,,,
-0.212638496,1,,,,,
,,,,,,
-0.096841109,0,,,,,
,,,,,,
0.104381926,0,,,,,
,,,,,,
0.31818873,1,,,,,
,,,,,,
0.606615189,0,,,,,
,,,,,,
0.591756256,1,,,,,
,,,,,,
0.688017475,0,,,,,
,,,,,,
1.143255178,0,,,,,
,,,,,,
1.317476949,0,,,,,
,,,,,,
1.193744156,0,,,,,
,,,,,,
0.535573878,0,,,,,
,,,,,,
0.141919705,0,,,,,
,,,,,,
-0.160628202,0,,,,,
,,,,,,
-0.217629763,1,,,,,
,,,,,,
-0.251691648,0,,,,,
,,,,,,
-0.0492819,0,,,,,
,,,,,,
0.251892166,0,,,,,
,,,,,,
0.346567525,1,,,,,
,,,,,,
0.330478764,1,,,,,
,,,,,,
0.690032315,0,,,,,
,,,,,,
1.289764415,0,,,,,
,,,,,,
1.392254484,1,,,,,
,,,,,,
1.139935295,1,,,,,
,,,,,,
0.87877179,0,,,,,
,,,,,,
0.418192708,0,,,,,
,,,,,,
0.390464917,0,,,,,
,,,,,,
0.355363607,0,,,,,
,,,,,,
0.183763724,0,,,,,
,,,,,,
-0.007871567,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.269182863,1,,,,,
,,,,,,
-0.126187622,0,,,,,
,,,,,,
0.060998737,0,,,,,
,,,,,,
0.185583319,0,,,,,
,,,,,,
0.222966165,0,,,,,
,,,,,,
0.114898767,1,,,,,
,,,,,,
0.181167954,0,,,,,
,,,,,,
0.407833235,0,,,,,
,,,,,,
0.592390243,0,,,,,
,,,,,,
0.621076971,0,,,,,
,,,,,,
0.427856209,0,,,,,
,,,,,,
0.076606346,0,,,,,
,,,,,,
-0.147954115,1,,,,,
,,,,,,
-0.131022004,1,,,,,
,,,,,,
0.475623942,0,,,,,
,,,,,,
1.033189455,0,,,,,
,,,,,,
1.185002618,0,,,,,
,,,,,,
0.977165293,0,,,,,
,,,,,,
0.702047378,0,,,,,
,,,,,,
0.165094617,0,,,,,
,,,,,,
-0.137315302,0,,,,,
,,,,,,
-0.201488338,1,,,,,
,,,,,,
-0.036914357,0,,,,,
,,,,,,
0.248980892,0,,,,,
,,,,,,
0.448708208,0,,,,,
,,,,,,
0.501516842,0,,,,,
,,,,,,
0.324994411,1,,,,,
,,,,,,
0.039099162,1,,,,,
,,,,,,
0.634029301,0,,,,,
,,,,,,
1.174689232,1,,,,,
,,,,,,
1.249913383,0,,,,,
,,,,,,
0.911243006,1,,,,,
,,,,,,
1.22533881,0,,,,,
,,,,,,
1.41959998,0,,,,,
,,,,,,
1.50379161,0,,,,,
,,,,,,
1.394638606,1,,,,,
,,,,,,
1.047709824,1,,,,,
,,,,,,
0.68460211,0,,,,,
,,,,,,
0.897643231,0,,,,,
,,,,,,
1.178824012,0,,,,,
,,,,,,
1.14037135,0,,,,,
,,,,,,
0.715426478,0,,,,,
,,,,,,
0.122218225,1,,,,,
,,,,,,
0.217502571,0,,,,,
,,,,,,
0.662403804,0,,,,,
,,,,,,
1.115840126,0,,,,,
,,,,,,
1.300977017,0,,,,,
,,,,,,
0.786682437,0,,,,,
,,,,,,
0.443652737,0,,,,,
,,,,,,
-0.126735057,0,,,,,
,,,,,,
-0.19970852,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,1,,,,,
,,,,,,
0.010417852,0,,,,,
,,,,,,
0.278154003,0,,,,,
,,,,,,
0.572737872,0,,,,,
,,,,,,
0.662989,0,,,,,
,,,,,,
0.32592535,1,,,,,
,,,,,,
0.192549275,1,,,,,
,,,,,,
0.065646011,0,,,,,
,,,,,,
0.272677944,0,,,,,
,,,,,,
0.400163435,0,,,,,
,,,,,,
0.529180804,0,,,,,
,,,,,,
0.308465527,0,,,,,
,,,,,,
-0.105633324,1,,,,,
,,,,,,
-0.032003723,0,,,,,
,,,,,,
0.187260131,1,,,,,
,,,,,,
0.361905405,0,,,,,
,,,,,,
0.630157023,0,,,,,
,,,,,,
0.764476157,0,,,,,
,,,,,,
0.689130533,0,,,,,
,,,,,,
0.161598141,0,,,,,
,,,,,,
-0.102646313,1,,,,,
,,,,,,
-0.01834794,0,,,,,
,,,,,,
0.332901955,0,,,,,
,,,,,,
0.5574624,1,,,,,
,,,,,,
0.918867499,0,,,,,
,,,,,,
0.942043538,1,,,,,
,,,,,,
0.884656443,0,,,,,
,,,,,,
0.893391518,0,,,,,
,,,,,,
0.816736992,0,,,,,
,,,,,,
0.600329581,0,,,,,
,,,,,,
0.34325455,0,,,,,
,,,,,,
0.039824684,0,,,,,
,,,,,,
-0.183856521,0,,,,,
,,,,,,
-0.230375734,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,1,,,,,
,,,,,,
-0.131541504,0,,,,,
,,,,,,
0.065646011,0,,,,,
,,,,,,
0.18987709,0,,,,,
,,,,,,
0.233951968,1,,,,,
,,,,,,
0.414839003,1,,,,,
,,,,,,
0.503546769,1,,,,,
,,,,,,
1.026439047,0,,,,,
,,,,,,
1.252413513,1,,,,,
,,,,,,
1.255279537,0,,,,,
,,,,,,
0.933861036,0,,,,,
,,,,,,
0.802285275,0,,,,,
,,,,,,
0.680295659,1,,,,,
,,,,,,
0.371809747,1,,,,,
,,,,,,
0.514303219,1,,,,,
,,,,,,
0.870710579,1,,,,,
,,,,,,
0.925501385,0,,,,,
,,,,,,
1.134854999,1,,,,,
,,,,,,
1.223999869,0,,,,,
,,,,,,
1.039514414,0,,,,,
,,,,,,
0.928255966,1,,,,,
,,,,,,
1.116837649,0,,,,,
,,,,,,
1.249248845,0,,,,,
,,,,,,
1.655197511,0,,,,,
,,,,,,
1.648291483,0,,,,,
,,,,,,
1.204711757,0,,,,,
,,,,,,
0.554314505,0,,,,,
,,,,,,
0.031851492,0,,,,,
,,,,,,
-0.122494829,1,,,,,
,,,,,,
-0.063255355,0,,,,,
,,,,,,
0.187260243,0,,,,,
,,,,,,
0.403562848,0,,,,,
,,,,,,
0.480477827,1,,,,,
,,,,,,
0.364625661,1,,,,,
,,,,,,
0.385806339,0,,,,,
,,,,,,
0.409849732,1,,,,,
,,,,,,
0.757183672,0,,,,,
,,,,,,
0.959809832,1,,,,,
,,,,,,
1.139095476,0,,,,,
,,,,,,
1.149324825,0,,,,,
,,,,,,
1.058004703,0,,,,,
,,,,,,
0.723480477,0,,,,,
,,,,,,
0.353825597,0,,,,,
,,,,,,
0.045544505,1,,,,,
,,,,,,
-0.18373887,0,,,,,
,,,,,,
-0.230321783,0,,,,,
,,,,,,
-0.149334683,1,,,,,
,,,,,,
0.020773626,0,,,,,
,,,,,,
0.059596726,0,,,,,
,,,,,,
0.122193453,0,,,,,
,,,,,,
0.061430827,0,,,,,
,,,,,,
-0.083520851,0,,,,,
,,,,,,
-0.219466512,1,,,,,
,,,,,,
-0.266154897,1,,,,,
,,,,,,
0.31422184,1,,,,,
,,,,,,
1.095485108,0,,,,,
,,,,,,
1.777850902,1,,,,,
,,,,,,
2.116004369,1,,,,,
,,,,,,
1.92306519,0,,,,,
,,,,,,
2.122798256,1,,,,,
,,,,,,
2.489887733,0,,,,,
,,,,,,
2.600275114,0,,,,,
,,,,,,
2.196982289,0,,,,,
,,,,,,
1.275238605,0,,,,,
,,,,,,
0.525125341,1,,,,,
,,,,,,
0.183723117,0,,,,,
,,,,,,
0.140577283,0,,,,,
,,,,,,
0.224804932,1,,,,,
,,,,,,
0.245557253,0,,,,,
,,,,,,
0.234229051,0,,,,,
,,,,,,
0.25293132,0,,,,,
,,,,,,
0.183922147,1,,,,,
,,,,,,
0.176334853,0,,,,,
,,,,,,
0.241855882,0,,,,,
,,,,,,
0.317607623,1,,,,,
,,,,,,
0.342501583,0,,,,,
,,,,,,
0.493411483,0,,,,,
,,,,,,
0.644660316,1,,,,,
,,,,,,
0.420033182,1,,,,,
,,,,,,
0.475492115,1,,,,,
,,,,,,
0.596756772,0,,,,,
,,,,,,
1.118554015,0,,,,,
,,,,,,
1.38845036,0,,,,,
,,,,,,
1.276484702,1,,,,,
,,,,,,
0.877816551,0,,,,,
,,,,,,
0.559994788,1,,,,,
,,,,,,
1.083879249,1,,,,,
,,,,,,
2.075883553,1,,,,,
,,,,,,
2.92424774,0,,,,,
,,,,,,
3.06262311,0,,,,,
,,,,,,
2.406435669,0,,,,,
,,,,,,
1.939967213,0,,,,,
,,,,,,
0.904270546,0,,,,,
,,,,,,
0.314021503,0,,,,,
,,,,,,
-0.147954115,1,,,,,
,,,,,,
-0.211568677,1,,,,,
,,,,,,
-0.012734742,0,,,,,
,,,,,,
0.508585625,0,,,,,
,,,,,,
0.670117122,0,,,,,
,,,,,,
0.763160465,0,,,,,
,,,,,,
0.487509744,0,,,,,
,,,,,,
-0.033810623,0,,,,,
,,,,,,
-0.18400337,0,,,,,
,,,,,,
-0.230443081,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.266038135,1,,,,,
,,,,,,
0.053783,0,,,,,
,,,,,,
0.428694044,0,,,,,
,,,,,,
0.703874332,0,,,,,
,,,,,,
0.766059832,0,,,,,
,,,,,,
0.518429681,0,,,,,
,,,,,,
0.143518636,0,,,,,
,,,,,,
-0.131661651,0,,,,,
,,,,,,
-0.195419516,1,,,,,
,,,,,,
-0.036914341,0,,,,,
,,,,,,
0.248980908,0,,,,,
,,,,,,
0.448708224,1,,,,,
,,,,,,
